best P@5 for test: 	0.00131578947368	test: 0	0.000730994152047	0.00131578947368	0.00175438596491	0.00102912001321	0.00131923324627	0.00166387945791
train: 0	0.00742311770944	0.00657476139979	0.00784729586426	0.00717429547931	0.00663945892929	0.00753880755999
test: 1	0.0	0.000438596491228	0.00109649122807	0.0	0.000320325328602	0.000843502001015
train: 1	0.00530222693531	0.00551431601273	0.00583244962884	0.00498824823864	0.00523020369577	0.00555914306495
test: 2	0.0	0.000438596491228	0.000877192982456	0.0	0.000320325328602	0.000657686473021
train: 2	0.0028278543655	0.00424178154825	0.00572640509014	0.00305102322809	0.0039377321455	0.00503316758409
test: 3	0.0	0.000438596491228	0.000438596491228	0.0	0.000287730433141	0.000347603157327
train: 3	0.00424178154825	0.00530222693531	0.0050901378579	0.0041766250817	0.00495341708885	0.00489867516831
test: 4	0.000730994152047	0.000877192982456	0.000657894736842	0.00102912001321	0.00103150281313	0.000814669095162
train: 4	0.00388829975256	0.00402969247084	0.00445387062566	0.00349531485786	0.00371805192409	0.00414401983981
test: 5	0.000730994152047	0.000877192982456	0.000657894736842	0.00102912001321	0.00103150281313	0.000814669095162
train: 5	0.0028278543655	0.00445387062566	0.00455991516437	0.00311617969464	0.0041712433402	0.0043539187983
